"","SRR3728891","SRR3728890","SRR3728893","SRR3728892"
"DPH3;NM_206831.3",53.1225048638879,75.280656018993,99.7397862779306,91.7658841268136
"DPH5;NM_015958.3",395.762661235965,414.486435492809,447.404184161003,479.123798854421
"DPH5-DT;NR_109849.1",467.478042802214,431.313876249995,404.658561470461,468.535427609019
"DPH6;NM_001141972.2",215.146144698746,189.530122212524,223.227140717273,246.179631455586
"DPH6-DT;NR_038251.1",350.60853210166,356.033220231002,192.830253470666,205.59087501488
"DPH7;NM_138778.5",191.241017509996,194.844050872688,189.980545291296,165.884482844625
"DPM1;NM_003859.3",326.703404912911,350.719291570838,337.215467892051,365.298807966354
"DPM2;NM_001378436.1",13.280626215972,22.1413694173509,26.5972763407815,30.0003851953044
"DPM3;NM_018973.4",21.2490019455552,26.5696433008211,23.747568161412,14.1178283272021
"DPP10;NM_001178036.3",41.1699412695131,26.5696433008211,84.5413426546269,72.3538701769107
"DPP10-AS1;NR_036580.1",0,0,0,0
"DPP10-AS3;NR_132105.1",0,0,0,0.88236427045013
"DPP3;NM_005700.5",110.229197592567,139.933454717658,176.681907120906,210.885060637581
"DPP3-DT;NR_120586.1",143.430763132497,201.043634309546,179.531615300275,220.591067612533
"DPP4;NM_001935.4",2.6561252431944,3.54261910677614,94.0403699191917,83.8246056927624
"DPP4-DT;NR_147697.1",0,0,0.949902726456482,1.76472854090026
"DPP6;NM_001364497.2",45.1541291343047,36.3118458444554,82.6415372017139,54.7065847679081
"DPP7;NM_013379.3",62.4189432150683,61.9958343685825,76.942120842975,52.0594919565577
"DPP8;NM_017743.6",743.715068094431,712.066440462004,759.922181165185,850.599156713926
"DPP9;NM_001365987.2",290.845714129786,308.207862289524,239.375487067033,270.00346675774
"DPP9-AS1;NR_164163.1",0,0,0,0.88236427045013
"DPPA2;NM_138815.4",0,0,0,0
"DPPA2P3;NR_027764.1",0,0,0,0.88236427045013
"DPPA3;NM_199286.4",0,0.885654776694035,0,0
"DPPA4;NM_018189.4",0,0,0,0
"DPPA5;NM_001025290.3",0,0.885654776694035,0,0
"DPRX;NM_001012728.2",0,0,0,0
"DPRXP4;NR_002221.1",2.6561252431944,1.77130955338807,9.49902726456482,4.41182135225065
"DPT;NM_001937.5",1.3280626215972,0.885654776694035,0,0.88236427045013
"DPY19L1;NM_015283.2",128.822074294928,139.047799940964,151.034533506581,157.060840140123
"DPY19L1P1;NR_036680.1",67.7311937014571,85.9085133393214,57.9440663138454,60.883134661059
"DPY19L1P2;NR_132360.1",6.64031310798599,7.08523821355228,1.89980545291296,6.17654989315091
"DPY19L2;NM_173812.5",1.3280626215972,1.77130955338807,2.84970817936945,2.64709281135039
"DPY19L2P1;NR_002833.3",0,2.65696433008211,1.89980545291296,1.76472854090026
"DPY19L2P2;NR_003561.2",5.31225048638879,4.42827388347018,1.89980545291296,0.88236427045013
"DPY19L2P3;NR_036482.1",2.6561252431944,6.19958343685825,1.89980545291296,1.76472854090026
"DPY19L2P4;NR_003551.1",0,0,0.949902726456482,0
"DPY19L3;NM_001172774.2",713.169627797695,750.149595859848,694.378893039688,706.773780630554
"DPY19L3-DT;NR_046201.1",329.359530156105,393.230720852152,367.612355138658,372.357722129955
"DPY19L4;NM_181787.3",512.632171936518,513.679770482541,464.50243323722,470.30015614992
"DPY30;NM_001321210.2",183.272641780413,181.559229222277,188.080739838383,185.296496794527
"DPYD;NM_001160301.1",6.64031310798599,1.77130955338807,41.7957199640852,38.8240278998057
"DPYD-AS1;NR_046590.1",1.3280626215972,3.54261910677614,0.949902726456482,2.64709281135039
"DPYD-AS2;NR_046591.1",0,0,0,0
"DPYS;NM_001385.3",9.29643835118038,6.19958343685825,8.54912453810834,5.29418562270078
"DPYSL2;NM_001244604.2",181.944579158816,177.130955338807,246.024806152229,250.591452807837
"DPYSL3;NM_001387.3",15.9367514591664,17.7130955338807,6.64931908519537,13.235464056752
"DPYSL4;NM_006426.3",35.8576907831243,41.6257745046197,27.547179067238,32.6474780066548
"DPYSL5;NM_020134.4",107.573072349373,120.449049630389,78.841926295888,72.3538701769107
"DQX1;NM_133637.3",21.2490019455552,24.798333747433,35.1464008788898,30.0003851953044
"DR1;NM_001938.3",353.264657344855,366.661077551331,401.808853291092,393.534464620758
"DRAIC;NR_026979.1",111.557260214165,125.762978290553,59.8438717667583,51.1771276861076
"DRAM1;NM_018370.3",104.916947106179,102.735954096508,511.047666833587,498.535812804324
"DRAM2;NM_178454.6",312.094716075341,321.492683939935,426.50632417896,455.299963552267
"DRAP1;NM_006442.4",35.8576907831243,30.1122624075972,20.8978599820426,16.7649211385525
"DRAXIN;NM_198545.4",5.31225048638879,1.77130955338807,2.84970817936945,2.64709281135039
"DRC1;NM_145038.5",29.2173776751383,33.6548815143733,36.0963036053463,40.588756440706
"DRC3;NM_031294.4",66.4031310798599,61.9958343685825,114.938229901234,133.23700483797
"DRC7;NM_032269.6",3.98418786479159,5.31392866016421,4.74951363228241,0.88236427045013
"DRD1;NM_000794.5",0,0,0,0
"DRD2;NM_000795.4",0,0,0.949902726456482,0
"DRD3;NM_001290809.1",0,0.885654776694035,1.89980545291296,0.88236427045013
"DRD4;NM_000797.4",13.280626215972,6.19958343685825,8.54912453810834,9.70600697495144
"DRD5;NM_000798.5",0,0,0,0
"DRD5P2;NR_111001.1",0,0,0,1.76472854090026
"DRG1;NM_004147.4",235.067084022704,257.725540017964,257.423638869707,281.474202273592
"DRG2;NM_001388.5",227.098708293121,256.83988524127,266.922666134271,277.944745191791
"DRGX;NM_001276451.2",0,0,0,0.88236427045013
"DRICH1;NM_016449.4",22.5770645671524,29.2266076309032,40.8458172376287,16.7649211385525
"DROSHA;NM_013235.5",1027.92046911623,1037.98739828541,1002.14737641159,980.306704470095
"DRP2;NM_001939.3",1.3280626215972,7.97089299024632,5.69941635873889,1.76472854090026
"DSC1;NM_004948.3",2.6561252431944,3.54261910677614,2.84970817936945,3.52945708180052
"DSC2;NM_004949.5",414.355537938326,411.829471162726,463.552530510763,486.182713018022
"DSC3;NM_001941.5",54.4505674854851,68.1954178054407,55.0943581344759,47.647670604307
"DSCAM;NM_001389.5",15.9367514591664,5.31392866016421,8.54912453810834,19.4120139499029
"DSCAM-AS1;NR_038896.1",1.3280626215972,0,0,0
"DSCAM-IT1;NR_046774.2",0,0,0,0.88236427045013
"DSCAML1;NM_001367905.1",2.6561252431944,3.54261910677614,2.84970817936945,0.88236427045013
"DSCAS;NR_110785.1",208.50583159076,227.613277610367,160.533560771145,180.002311171827
"DSCC1;NM_024094.3",21.2490019455552,20.3700598639628,19.9479572555861,15.0001925976522
"DSCR10;NR_027695.1",0,0,0,0
"DSCR4;NR_147130.1",1.3280626215972,0.885654776694035,1.89980545291296,0
"DSCR8;NR_026838.1",1.3280626215972,0,0,0.88236427045013
"DSCR9;NR_026719.2",63.7470058366655,54.9105961550302,50.3448445021935,60.0007703906089
"DSE;NR_136520.2",70.3873189446515,59.3388700385004,65.5432881254972,76.7656915291613
"DSEL;NM_032160.3",351.936594723257,340.09143425051,263.123055228445,284.121295084942
"DSEL-AS1;NR_033921.1",189.912954888399,164.731788465091,143.435311694929,134.11936910842
"DSG1;NM_001942.4",0,0.885654776694035,0.949902726456482,0
"DSG1-AS1;NR_110789.1",0,1.77130955338807,0,0.88236427045013
"DSG2;NM_001943.5",657.390997690613,658.927153860362,638.334632178756,657.361381485347
"DSG2-AS1;NR_045216.1",0,0,0,0
"DSG3;NM_001944.3",0,0,0,0
"DSG4;NM_177986.5",2.6561252431944,2.65696433008211,0.949902726456482,0.88236427045013
"DSN1;NM_024918.4",63.7470058366655,75.280656018993,63.6434826725843,73.2362344473608
"DSP;NM_004415.4",915.035146280469,839.600728305945,1375.45914790899,1402.95919001571
"DSP-AS1;NR_183327.1",2.6561252431944,7.08523821355228,8.54912453810834,8.8236427045013
"DSPP;NM_014208.3",0,0,0,0
"DST;NM_015548.5",215.146144698746,185.987503105747,178.581712573819,195.002503769479
"DST-AS1;NR_125866.1",0,0,0.949902726456482,0.88236427045013
"DSTN;NM_006870.4",710.513502554501,701.438583141676,594.639106761758,585.007511308437
"DSTNP2;NR_033796.2",6.64031310798599,2.65696433008211,3.79961090582593,4.41182135225065
"DSTYK;NM_015375.3",365.217220939229,389.688101745376,353.363814241811,320.298230173397
"DTD1;NM_080820.6",523.256672909296,548.220306773608,560.442608609324,530.300926540528
"DTD1-AS1;NR_109955.1",3.98418786479159,1.77130955338807,0,1.76472854090026
"DTD2;NM_080664.3",152.727201483678,142.59041904774,136.785992609733,137.64882619022
"DTHD1;NM_001136536.5",0,0.885654776694035,4.74951363228241,6.17654989315091
"DTL;NM_016448.4",98.2766339981926,124.877323513859,151.034533506581,157.060840140123
"DTNA;NM_001392.5",614.892993799503,648.299296540034,792.218873864706,746.48017280081
"DTNB;NM_001256308.2",4413.15209156749,4410.5607879363,4524.38668611222,4308.58473260799
"DTNB-AS1;NR_183378.1",0,0,0,0
"DTNBP1;NM_032122.5",614.892993799503,616.415724579049,731.425099371491,734.127073014508
"DTWD1;NM_020234.6",620.205244285891,613.758760248966,555.693094977042,652.067195862646
"DTWD2;NM_173666.4",634.813933123461,561.505128424018,609.837550385061,570.007318710784
"DTX1;NM_004416.3",1.3280626215972,0.885654776694035,2.84970817936945,2.64709281135039
"DTX2;NM_001102596.2",51.7944422422907,37.1975006211495,55.0943581344759,42.3534849816063
"DTX2P1-UPK3BP1-PMS2P11;NR_023383.1",66.4031310798599,65.5384534753586,94.9902726456482,78.5304200700616
"DTX3;NM_178502.4",26.561252431944,20.3700598639628,18.0481518026732,6.17654989315091
"DTX3L;NM_138287.3",119.525635943748,125.762978290553,367.612355138658,344.122065475551
"DTX4;NM_001300727.2",31.8735029183327,23.0270241940449,9.49902726456482,8.8236427045013
"DTYMK;NM_012145.4",51.7944422422907,71.7380369122169,50.3448445021935,49.4123991452073
"DUBR;NR_028301.1",39.8418786479159,46.9397031647839,45.5953308699111,39.7063921702559
"DUOX1;NM_017434.5",0,0,1.89980545291296,0
"DUOX2;NM_014080.5",7.96837572958319,5.31392866016421,4.74951363228241,6.17654989315091
"DUOXA1;NM_144565.4",19.920939323958,34.5405362910674,24.6974708878685,26.4709281135039
"DUOXA2;NM_207581.4",0,0,0,0
"DUS1L;NM_022156.5",135.462387402914,146.133038154516,129.186770798082,119.119176510768
"DUS2;NM_017803.5",256.316085968259,235.584170600613,262.173152501989,245.297267185136
"DUS3L;NM_020175.3",42.4980038911103,39.8544649512316,52.2446499551065,39.7063921702559
"DUS4L;NM_181581.3",132.80626215972,126.648633067247,128.236868071625,152.649018787873
"DUS4L-BCAP29;NM_001371364.2",658.71906031221,616.415724579049,1134.18385538904,1169.13265834642
"DUSP1;NM_004417.4",160.695577213261,162.960478911702,194.730058923579,200.29668939218
"DUSP10;NM_007207.6",358.576907831243,371.975006211495,750.423153900621,785.304200700616
"DUSP11;NM_003584.3",94.292446133401,77.9376203490751,73.1425099371491,90.8835198563634
"DUSP12;NM_007240.3",99.6046966197898,103.621608873202,113.038424448321,105.883712454016
"DUSP13;NM_001007272.2",9.29643835118038,0.885654776694035,4.74951363228241,0
"DUSP14;NM_007026.4",147.414950997289,160.30351458162,126.337062618712,129.707547756169
"DUSP15;NM_177991.3",1.3280626215972,0.885654776694035,2.84970817936945,0
"DUSP16;NM_030640.3",2278.95545866079,2304.47372895788,2708.17267312743,2787.38873035196
"DUSP18;NM_152511.5",10.6245009727776,15.0561312037986,16.1483463497602,16.7649211385525
"DUSP19;NM_080876.4",19.920939323958,15.9417859804926,9.49902726456482,15.8825568681023
"DUSP2;NM_004418.4",18.5928767023608,12.3991668737165,7.59922181165185,13.235464056752
"DUSP21;NM_022076.4",0,0,0,0
"DUSP22;NM_020185.6",220.458395185135,227.613277610367,252.674125237424,275.297652380441
"DUSP23;NM_017823.5",9.29643835118038,8.85654776694035,10.4489299910213,3.52945708180052
"DUSP26;NM_001305116.2",1.3280626215972,0,0.949902726456482,0
"DUSP28;NM_001370465.2",104.916947106179,132.848216504105,101.639591730844,117.354447969867
"DUSP29;NM_001003892.3",2.6561252431944,0,0,0
"DUSP3;NM_004090.4",219.130332563538,236.469825377307,208.978599820426,218.826339071632
"DUSP4;NM_057158.4",96.9485713765954,100.96464454312,170.03258803571,192.355410958128
"DUSP5;NM_004419.4",31.8735029183327,13.2848216504105,163.383268950515,199.414325121729
"DUSP5P1;NR_002834.2",11.9525635943748,7.97089299024632,3.79961090582593,3.52945708180052
"DUSP6;NM_001946.4",15.9367514591664,7.97089299024632,19.9479572555861,52.9418562270078
"DUSP7;NM_001947.4",87.6521330254151,93.8794063295677,61.7436772196713,61.7654989315091
"DUSP8;NM_004420.3",258.972211211454,244.440718367554,304.918775192531,322.062958714298
"DUSP9;NM_001318503.2",1.3280626215972,0.885654776694035,1.89980545291296,0.88236427045013
"DUT;NM_001330286.2",257.644148589856,219.642384620121,252.674125237424,275.297652380441
"DUX4;NR_137167.1",1.3280626215972,0.885654776694035,5.69941635873889,5.29418562270078
"DUXA;NM_001012729.2",0,0,0,0
"DUXAP10;NR_110526.1",107.573072349373,119.563394853695,113.988327174778,129.707547756169
"DUXAP8;NR_122113.1",106.245009727776,117.792085300307,139.635700789103,117.354447969867
"DUXAP9;NR_122111.1",237.723209265898,221.413694173509,269.772374313641,252.356181348737
"DUXB;NM_001351307.2",0,0,0,0
"DVL1;NM_004421.3",212.490019455552,159.417859804926,139.635700789103,120.001540781218
"DVL2;NM_004422.3",94.292446133401,110.706847086754,90.2407590133658,107.648440994916
"DVL3;NM_004423.4",208.50583159076,261.26815912474,192.830253470666,199.414325121729
"DXO;NM_005510.4",30.5454402967355,24.798333747433,19.9479572555861,20.294378220353
"DYDC1;NM_138812.4",0,0,0,0
"DYDC2;NM_001270042.2",0,0,0.949902726456482,0.88236427045013
"DYM;NM_017653.6",1811.47741585858,1823.56318521302,1645.23152222263,1662.37428552805
"DYM-AS1;NR_148999.1",1.3280626215972,0.885654776694035,0.949902726456482,6.17654989315091
"DYNAP;NM_173629.3",0,0,0,0
"DYNC1H1;NM_001376.5",1804.83710275059,1850.13282851384,2242.72033716375,2250.91125391828
"DYNC1I1;NM_004411.5",221.786457806732,224.956313280285,179.531615300275,205.59087501488
"DYNC1I2;NM_001378.3",359.904970452841,364.004113221249,427.456226905417,470.30015614992
"DYNC1LI1;NM_016141.4",394.434598614368,370.203696658107,388.510215120701,429.711399709214
"DYNC1LI2;NM_006141.3",560.442426314017,562.390783200712,633.585118546473,611.47843942194
"DYNC1LI2-DT;NR_133569.1",1.3280626215972,7.97089299024632,7.59922181165185,8.8236427045013
"DYNC2H1;NM_001377.3",1661.40633961809,1577.35115729208,1241.52286347862,1344.723148166
"DYNC2I1;NM_018051.5",405.059099587145,486.224472405025,419.857005093765,409.417021488861
"DYNC2I2;NM_052844.4",119.525635943748,116.020775746919,121.58754898643,143.825376083371
"DYNC2LI1;NM_016008.4",102.260821862984,112.478156640142,75.0423153900621,95.2953412086141
"DYNLL1;NM_003746.3",107.573072349373,105.39291842659,59.8438717667583,54.7065847679081
"DYNLL2;NM_080677.3",443.572915613464,457.883519550816,491.099709578001,486.182713018022
"DYNLL2-DT;NR_110809.1",7.96837572958319,9.74220254363439,9.49902726456482,8.8236427045013
"DYNLRB1;NM_001382365.1",403.731036965548,409.172506832644,399.909047838179,410.299385759311
"DYNLRB2;NM_001305017.2",54.4505674854851,54.9105961550302,25.647373614325,45.0005777929567
"DYNLRB2-AS1;NR_120307.1",387.794285506382,358.690184561084,295.419747927966,292.062573518993
"DYNLT1;NM_006519.4",90.3082582686094,97.4220254363439,144.385214421385,148.237197435622
"DYNLT2;NR_138070.2",42.4980038911103,44.2827388347018,47.4951363228241,43.2358492520564
"DYNLT2B;NM_152773.5",152.727201483678,155.87524069815,113.038424448321,129.707547756169
"DYNLT3;NM_006520.3",45.1541291343047,44.2827388347018,47.4951363228241,54.7065847679081
"DYNLT4;NM_001013632.4",7.96837572958319,7.08523821355228,8.54912453810834,7.94127843405117
"DYNLT5;NM_152665.3",0,0,0,0
"DYRK1A;NM_001347721.2",3342.73361856015,3282.2366024281,3381.65370618507,3471.22103995081
"DYRK1B;NM_004714.3",232.41095877951,199.272324756158,167.182879856341,157.060840140123
"DYRK2;NM_003583.4",88.9801956470123,92.1080967761797,64.5933853990408,69.7067773655603
"DYRK3;NM_003582.4",65.0750684582627,59.3388700385004,54.1444554080195,52.9418562270078
"DYRK3-AS1;NR_183645.1",23.9051271887496,21.2557146406568,18.9980545291296,17.6472854090026
"DYRK4;NM_001282285.3",62.4189432150683,85.0228585626274,72.1926072106926,80.2951486109619
"DYSF;NM_003494.4",9.29643835118038,3.54261910677614,5.69941635873889,6.17654989315091
"DYTN;NM_001093730.1",1.3280626215972,0,0.949902726456482,0
"DZANK1;NR_160273.1",236.395146644301,208.128872523098,157.683852591776,165.884482844625
"DZIP1;NM_014934.5",6.64031310798599,11.5135120970225,3.79961090582593,6.17654989315091
"DZIP1L;NM_173543.3",22.5770645671524,22.1413694173509,15.1984436233037,12.3530997863018
"DZIP3;NM_014648.4",758.323756932,726.236916889109,866.311286528311,885.893727531931
"E2F1;NM_005225.3",31.8735029183327,19.4844050872688,38.9460117847158,28.2356566544042
"E2F2;NM_004091.4",22.5770645671524,15.0561312037986,14.2485408968472,27.353292383954
"E2F3;NM_001243076.3",1309.46974489484,1262.94371156569,1805.76508299377,1695.90412780515
"E2F3-IT1;NR_046776.1",19.920939323958,26.5696433008211,41.7957199640852,32.6474780066548
"E2F4;NM_001950.4",88.9801956470123,108.935537533366,102.5894944573,94.412976938164
"E2F5;NM_001951.4",223.114520428329,211.671491629874,288.77042884277,294.709666330344
"E2F5-DT;NR_134311.1",47.8102543774991,47.8253579414779,41.7957199640852,45.8829420634068
"E2F6;NM_198256.4",215.146144698746,251.525956581106,312.517997004182,300.003851953044
"E2F7;NM_203394.3",53.1225048638879,36.3118458444554,61.7436772196713,60.883134661059
"E2F8;NM_001256371.2",38.5138160263187,44.2827388347018,28.4970817936945,30.8827494657546
"E4F1;NM_004424.5",166.00782769965,134.619526057493,114.938229901234,112.942626617617
"EAF1;NM_033083.7",147.414950997289,154.989585921456,149.134728053668,148.237197435622
"EAF2;NM_018456.6",92.9643835118038,73.5093464656049,62.6935799461278,60.883134661059
"EAPP;NM_018453.4",220.458395185135,214.328455959957,242.225195246403,237.355988751085
"EARS2;NM_001083614.2",237.723209265898,221.413694173509,237.47568161412,261.179824053239
"EBAG9;NM_198120.3",286.861526264995,281.638218988703,296.369650654422,274.415288109991
"EBF1;NM_001364156.2",2.6561252431944,0.885654776694035,3.79961090582593,5.29418562270078
"EBF2;NM_022659.4",59.7628179718739,69.9667273588288,44.6454281434546,45.8829420634068
"EBF3;NM_001005463.3",83.6679451606235,110.706847086754,125.387159892256,122.648633592568
"EBF4;NM_001110514.2",34.5296281615271,42.5114292813137,42.7456226905417,52.9418562270078
"EBI3;NM_005755.3",0,0,0,0.88236427045013
"EBLN1;NM_001394757.1",0,0,0,0
"EBLN2;NM_018029.4",29.2173776751383,23.912678970739,29.4469845201509,41.4711207111561
"EBLN3P;NR_036592.1",160.695577213261,177.130955338807,168.132782582797,201.17905366263
"EBNA1BP2;NM_001159936.1",55.7786301070823,82.3658942325453,93.0904671927352,94.412976938164
"EBP;NM_006579.3",26.561252431944,26.5696433008211,16.1483463497602,29.1180209248543
"EBPL;NM_032565.5",270.924774805828,277.209945105233,208.028697093969,214.414517719382
"ECD;NM_007265.3",309.438590832147,288.723457202256,332.465954259769,356.475165261853
"ECE1;NM_001113347.2",81.0118199174291,74.395001242299,57.9440663138454,67.94204882466
"ECE1-AS1;NR_038404.1",0,0,0,0.88236427045013
"ECE2;NM_001037324.3",1.3280626215972,0,0,0
"ECEL1;NM_004826.4",0,0,0,0
"ECEL1P2;NR_028501.1",0,0.885654776694035,0,0
"ECH1;NM_001398.3",464.821917559019,533.164175569809,393.259728752983,369.710629318605
"ECHDC1;NM_018479.4",17.2648140807636,20.3700598639628,20.8978599820426,37.9416636293556
"ECHDC2;NM_018281.4",816.758512282277,826.315906655535,701.028212124883,607.94898234014
"ECHDC3;NM_024693.5",164.679765078053,170.045717125255,124.437257165799,147.354833165172
"ECHS1;NM_004092.4",123.509823808539,130.191252174023,151.984436233037,132.35464056752
"ECI1;NM_001919.4",159.367514591664,133.733871280799,118.73784080706,112.942626617617
"ECI2;NM_006117.3",240.379334509093,247.097682697636,164.333171676971,178.237582630926
"ECI2-DT;NR_103764.1",49.1383169990963,50.48232227156,31.3467899730639,39.7063921702559
"ECM1;NM_004425.4",11.9525635943748,15.9417859804926,15.1984436233037,24.7061995726037
"ECM2;NM_001197296.2",0,0,1.89980545291296,0.88236427045013
"ECMXP;NR_169597.1",0,0,0,0
"ECPAS;NM_001364930.1",1575.08226921428,1566.72329997175,1805.76508299377,1916.49519541768
"ECRG4;NM_032411.3",0,0.885654776694035,0,0
"ECSCR;NM_001077693.4",1.3280626215972,0,0,0
"ECSIT;NM_016581.5",108.90113497097,116.020775746919,108.288910816039,127.942819215269
"ECT2;NM_018098.6",223.114520428329,204.586253416322,346.714495156616,393.534464620758
"ECT2L;NM_001077706.3",43.8260665127075,52.2536318249481,31.3467899730639,30.8827494657546
"EDA;NM_001005610.4",549.81792534124,627.043581899377,421.756810546678,381.181364834456
"EDA2R;NM_001242310.1",1.3280626215972,0.885654776694035,0,0
"EDAR;NM_022336.4",5.31225048638879,7.08523821355228,2.84970817936945,1.76472854090026
"EDARADD;NM_080738.4",13.280626215972,11.5135120970225,18.0481518026732,27.353292383954
"EDC3;NM_025083.5",438.260665127075,452.569590890652,424.606518726047,388.240278998057
"EDC4;NM_014329.5",79.6837572958319,99.193334989732,106.389105363126,102.354255372215
"EDDM13;NM_001354658.2",0,0,0,0
"EDDM3A;NM_006683.5",0,0,0,0
"EDDM3B;NM_022360.5",0,0,0,0
"EDEM1;NM_014674.3",414.355537938326,377.288934871659,405.608464196918,367.945900777704
"EDEM2;NM_018217.3",143.430763132497,153.218276368068,193.780156197122,220.591067612533
"EDEM3;NM_025191.4",763.636007418389,713.837750015393,764.671694797468,755.303815505312
"EDF1;NM_003792.4",114.213385457359,108.935537533366,126.337062618712,114.707355158517
"EDIL3;NM_001278642.1",2.6561252431944,2.65696433008211,1.89980545291296,3.52945708180052
"EDIL3-DT;NR_183296.1",0,0,0,0
"EDN1;NM_001416563.1",1.3280626215972,1.77130955338807,0,30.0003851953044
"EDN2;NM_001956.5",21.2490019455552,15.0561312037986,12.3487354439343,22.0591067612533
"EDN3;NM_207032.3",0,0,0.949902726456482,0
"EDNRA;NM_001957.4",13.280626215972,15.0561312037986,23.747568161412,25.5885638430538
"EDNRB;NM_003991.4",0,0,0,0.88236427045013
"EDNRB-AS1;NR_103853.1",3.98418786479159,0.885654776694035,3.79961090582593,0.88236427045013
"EDRF1;NM_015608.3",875.193267632553,892.740014907588,717.176558474644,745.59780853036
"EDRF1-AS1;NR_120633.1",1.3280626215972,0.885654776694035,0.949902726456482,2.64709281135039
"EDRF1-DT;NR_033847.1",114.213385457359,93.8794063295677,82.6415372017139,95.2953412086141
"EEA1;NM_003566.4",779.572758877555,789.118406034386,682.030157595754,728.832887391808
"EED;NM_003797.5",419.667788424714,411.829471162726,483.500487766349,457.947056363618
"EEF1A1;NM_001402.6",949.564774441996,1032.67346962525,1216.82539259075,1178.83866532137
"EEF1A2;NM_001958.5",442.244852991867,395.00203040554,447.404184161003,408.53465721841
"EEF1AKMT1;NM_174928.3",282.877338400203,294.923040639114,273.571985219467,255.885638430538
"EEF1AKMT2;NM_001416243.1",365.217220939229,315.293100503077,344.814689703703,323.827687255198
"EEF1AKMT3;NM_015433.3",83.6679451606235,95.6507158829558,73.1425099371491,65.2949560133097
"EEF1AKMT4;NM_032331.4",26.561252431944,27.4552980775151,27.547179067238,30.8827494657546
"EEF1AKMT4-ECE2;NM_014693.4",41.1699412695131,52.2536318249481,62.6935799461278,56.4713133088083
"EEF1B2;NM_001959.4",177.960391294025,162.960478911702,208.028697093969,146.472468894722
"EEF1D;NM_001960.7",402.402974343951,441.05607879363,419.857005093765,401.475743054809
"EEF1DP3;NR_027062.1",108.90113497097,107.164227979978,436.005351443525,471.18252042037
"EEF1E1;NM_004280.5",290.845714129786,297.580004969196,309.668288824813,300.003851953044
"EEF1E1-BLOC1S5;NR_037618.1",614.892993799503,629.700546229459,648.783562169777,618.537353585541
"EEF1G;NM_001404.5",423.651976289506,403.85857817248,429.35603235833,406.76992867751
"EEF2;NM_001961.4",1609.6118973758,1414.39067838037,1626.2334676935,1207.95668624623
"EEF2K;NM_013302.5",671.999686528182,629.700546229459,384.710604214875,404.12283586616
"EEF2KMT;NM_201400.4",53.1225048638879,54.0249413783362,32.2966926995204,51.1771276861076
"EEFSEC;NM_021937.5",1855.30348237129,1790.79395847534,1573.98881773839,1506.19580965837
"EEIG1;NM_203305.3",138.118512646109,134.619526057493,191.880350744209,169.413939926425
"EEIG2;NM_001010883.3",155.383326726872,167.388752795173,112.088521721865,97.9424340199645
"EEPD1;NM_030636.3",1815.46160372337,1821.79187565963,1994.79572555861,1747.96361976171
"EFCAB10;NM_001355526.2",3.98418786479159,6.19958343685825,0.949902726456482,1.76472854090026
"EFCAB10-AS1;NR_182303.1",13.280626215972,18.5987503105747,19.9479572555861,17.6472854090026
"EFCAB11;NM_001284266.2",277.565087913814,234.698515823919,157.683852591776,147.354833165172
"EFCAB12;NM_207307.3",87.6521330254151,115.135120970225,38.9460117847158,43.2358492520564
"EFCAB13;NM_001195192.2",53.1225048638879,73.5093464656049,56.9941635873889,45.0005777929567
"EFCAB13-DT;NR_110880.1",3.98418786479159,7.08523821355228,8.54912453810834,12.3530997863018
"EFCAB14;NM_014774.3",527.240860774088,546.44899722022,503.448445021935,460.594149174968
"EFCAB14-AS1;NR_038827.1",5.31225048638879,6.19958343685825,14.2485408968472,4.41182135225065
"EFCAB2;NM_032328.4",543.177612233254,500.39494883213,460.702822331394,477.359070313521
"EFCAB3;NM_173503.4",0,2.65696433008211,3.79961090582593,0.88236427045013
"EFCAB5;NM_001145053.2",21.2490019455552,30.1122624075972,47.4951363228241,50.2947634156574
"EFCAB6;NM_022785.4",329.359530156105,345.405362910674,252.674125237424,262.062188323689
"EFCAB6-AS1;NR_046563.1",0,0.885654776694035,0.949902726456482,0
"EFCAB7;NM_032437.4",357.248845209646,309.979171842912,385.660506941332,359.122258073203
"EFCAB8;NM_001143967.2",57.1066927286795,59.3388700385004,52.2446499551065,60.883134661059
"EFCAB9;NM_001171183.2",1.3280626215972,0,0,0.88236427045013
"EFCC1;NM_024768.3",81.0118199174291,80.5945846791572,40.8458172376287,40.588756440706
"EFEMP1;NM_001039348.3",1.3280626215972,0,0,0.88236427045013
"EFEMP2;NM_016938.5",3.98418786479159,14.1704764271046,9.49902726456482,6.17654989315091
"EFHB;NM_001330688.2",99.6046966197898,91.2224419994856,75.0423153900621,85.5893342336627
"EFHC1;NM_018100.4",306.782465588953,278.095599881927,246.974708878685,254.120909889638
"EFHC2;NM_025184.4",199.20939323958,181.559229222277,439.804962349351,459.711784904518
"EFHD1;NM_025202.4",30.5454402967355,33.6548815143733,12.3487354439343,16.7649211385525
"EFHD2;NM_024329.6",30.5454402967355,30.1122624075972,30.3968872466074,33.529842277105
"EFHD2-AS1;NR_183706.1",9.29643835118038,4.42827388347018,1.89980545291296,1.76472854090026
"EFL1;NM_024580.6",644.110371474641,618.187034132437,875.810313792876,857.658070877527
"EFL1P1;NR_036652.1",13.280626215972,10.6278573203284,9.49902726456482,13.235464056752
"EFNA1;NM_004428.3",343.968218993674,385.259827861905,667.781616698907,556.771854654032
