"","SRR5944047","SRR5944048","SRZ5944049","SRZ5944050"
"AXDND1;NM_144696.6",16.3268632657316,19.3195957468134,35.4538041386858,21.6750828218215
"AXIN1;NM_003502.4",242.862091077757,220.795379963582,201.813962020212,226.040149427567
"AXIN2;NM_004655.4",5638.89040040205,5630.28218907135,4829.8990099702,5044.10141667817
"AXL;NM_001699.6",427.559731771346,456.770442299661,411.809571149351,358.412976660834
"AZGP1;NM_001185.4",6.12257372464934,5.51988449908955,10.9088628119033,5.41877070545537
"AZGP1P1;NR_036679.1",2.04085790821645,0,0,0
"AZI2;NM_022461.5",413.273726413831,400.191626183993,426.354721565222,424.986445327857
"AZIN1;NM_015878.5",879.609758441289,884.561490979101,956.343639843526,993.183259299891
"AZIN2;NM_001301825.1",92.8590348238484,70.3785273633918,78.1801834853072,75.8627898763751
"AZU1;NM_001700.5",0,0,0,0
"B2M;NM_004048.4",220.412654087376,189.056044093817,304.539086832301,345.253104947585
"B3GALNT1;NM_003781.4",42.8580160725454,49.678960491806,46.3626669505892,47.994826248319
"B3GALNT2;NM_001277155.3",647.972385858722,709.305158133008,637.259402595353,668.057016972569
"B3GALT1;NM_020981.4",18.367721173948,9.65979787340672,26.3630851287664,20.9009727210421
"B3GALT1-AS1;NR_131227.1",3.06128686232467,1.37997112477239,3.63628760396778,5.41877070545537
"B3GALT2;NM_003783.3",0,0,0.909071900991945,0
"B3GALT4;NM_003782.4",21.4290080362727,15.1796823724963,17.2723661188469,18.5786424187041
"B3GALT5;NM_001278650.2",94.8998927320648,95.2180076092948,144.542432257719,151.72557975275
"B3GALT5-AS1;NR_026542.1",5.10214477054112,5.51988449908955,4.54535950495972,5.41877070545537
"B3GALT6;NM_080605.4",75.5117426040086,70.3785273633918,88.1799743962186,94.4414322950793
"B3GALT9;NM_001386823.1",166.329919519641,166.976506097459,166.360157881526,143.984478744957
"B3GAT1;NM_018644.3",92.8590348238484,85.5582097358881,69.0894644753878,67.3475787678024
"B3GAT1-DT;NR_033852.1",36.7354423478961,34.4992781193097,30.9084446337261,28.6420737288355
"B3GAT2;NM_080742.3",2.04085790821645,1.37997112477239,4.54535950495972,1.54822020155868
"B3GAT3;NM_012200.4",96.9407506402813,91.0780942349777,101.816052911098,80.5074504810512
"B3GLCT;NM_194318.4",578.583216979363,525.76899853828,534.534277783264,608.45053921256
"B3GNT2;NM_001319075.2",316.332975773549,339.472896694008,354.538041386858,337.512003939791
"B3GNT3;NM_014256.4",73.4708846957921,71.7584984881642,94.5434777031623,87.4744413880652
"B3GNT4;NM_030765.4",2.04085790821645,1.37997112477239,8.1816471089275,6.1928808062347
"B3GNT5;NM_032047.5",217.351367225052,223.555322213127,250.903844673777,237.651800939257
"B3GNT6;NM_138706.5",2.04085790821645,0,1.81814380198389,1.54822020155868
"B3GNT7;NM_145236.3",0,1.37997112477239,0.909071900991945,1.54822020155868
"B3GNT8;NM_198540.2",5.10214477054112,0,3.63628760396778,2.32233030233801
"B3GNT9;NM_033309.3",13.2655764034069,13.7997112477239,14.5451504158711,17.8045323179248
"B3GNTL1;NM_001320743.2",123.471903447095,139.377083602011,147.269647960695,157.144350458206
"B4GALNT1;NM_001276468.2",22.4494369903809,28.9793936202202,31.8175165347181,18.5786424187041
"B4GALNT2;NM_001159388.2",3.06128686232467,11.0397689981791,4.54535950495972,9.28932120935206
"B4GALNT3;NM_173593.4",656.135817491588,622.366977272347,653.622696813208,644.833713949189
"B4GALNT4;NM_178537.5",29.5924396691385,19.3195957468134,12.7270066138872,22.4491929226008
"B4GALT1;NM_001378497.1",244.902948985974,278.754167204023,323.629596753132,309.644040311735
"B4GALT1-AS1;NR_108109.1",28.5720107150303,16.5596534972687,23.6358694257906,19.3527525194835
"B4GALT2;NM_003780.5",106.124611227255,120.057487855198,108.179556218041,101.408423202093
"B4GALT3;NM_001199873.1",40.817158164329,23.4595091211306,36.3628760396778,39.4796151397462
"B4GALT4;NM_003778.4",182.656782785372,235.975062336078,243.631269465841,236.103580737698
"B4GALT4-AS1;NR_046574.1",15.3064343116234,9.65979787340672,14.5451504158711,9.28932120935206
"B4GALT5;NM_004776.4",2557.19495899521,2897.93936202202,2533.58338806455,2672.22806789028
"B4GALT6;NM_001378109.1",201.02450395932,269.094369330616,229.08611904997,250.037562551726
"B4GALT7;NM_007255.3",82.6547452827661,63.4786717395299,92.7253339011784,110.697744411445
"B4GAT1;NM_006876.3",9.18386058697402,24.839480245903,16.363294217855,19.3527525194835
"B4GAT1-DT;NR_135761.1",20.4085790821645,24.839480245903,18.1814380198389,20.1268626202628
"B9D1;NM_001321218.2",224.494369903809,267.714398205843,190.905099208308,213.654387815097
"B9D2;NM_030578.4",21.4290080362727,33.1193069945373,16.363294217855,18.5786424187041
"BAALC;NM_024812.3",6.12257372464934,2.75994224954478,5.45443140595167,2.32233030233801
"BAALC-AS1;NR_109954.1",2.04085790821645,4.13991337431717,5.45443140595167,3.87055050389669
"BAALC-AS2;NR_027071.1",0,1.37997112477239,0,1.54822020155868
